Defect_ID,Severity_Level,Predicted_Resolution_Time_Hours,Overdue_Days,Asset_Age_Years,Historical_Failure_Count,Joint_Block_Feasibility_Score,Confidence_Score,Task_Urgency_Tier,Priority_Score,Severity_Level_Enc,Task_Urgency_Tier_Enc,Dept_SMMS,Dept_TDMS,Dept_TMS
TDMS02864,Medium,3.63,0,18.6,7,36.2,0.921,Programmed,32.7,2,1,0,1,0
TDMS02865,Medium,3.24,60,1.5,2,74.1,0.871,This_Month,57.1,2,2,0,1,0
TDMS02866,Medium,2.97,60,1.7,1,51.7,0.723,This_Month,52.4,2,2,0,1,0
TDMS02867,Medium,5.12,60,6.2,4,46.2,0.903,This_Month,54.8,2,2,0,1,0
TDMS02868,Medium,3.57,60,25.3,4,28.0,0.737,This_Month,50.4,2,2,0,1,0
TDMS02869,High,4.72,40,23.5,1,75.4,0.687,This_Week,60.0,3,3,0,1,0
TDMS02870,Critical,4.57,20,16.6,2,37.7,0.705,Immediate,78.4,4,4,0,1,0
TDMS02871,Medium,3.15,4,29.4,3,41.2,0.817,Programmed,30.5,2,1,0,1,0
TDMS02872,Critical,4.27,20,15.4,3,53.9,0.782,Immediate,73.8,4,4,0,1,0
TDMS02873,Critical,4.92,20,24.4,4,44.3,0.919,Immediate,82.2,4,4,0,1,0
TDMS02874,Medium,3.53,0,24.3,4,24.1,0.9,Programmed,26.1,2,1,0,1,0
TDMS02875,Medium,3.96,60,8.9,2,33.7,0.767,This_Month,47.0,2,2,0,1,0
TDMS02876,Medium,2.78,32,23.1,5,55.4,0.769,This_Month,47.3,2,2,0,1,0
TDMS02877,Medium,3.87,60,21.1,6,26.7,0.792,This_Month,51.7,2,2,0,1,0
TDMS02878,Medium,3.75,60,5.2,1,56.0,0.795,This_Month,55.2,2,2,0,1,0
TDMS02879,Medium,4.07,60,24.4,0,17.2,0.769,This_Month,45.8,2,2,0,1,0
TDMS02880,Medium,3.42,60,19.7,4,41.3,0.89,This_Month,51.4,2,2,0,1,0
TDMS02881,Medium,3.63,55,4.6,2,16.2,0.849,This_Month,52.5,2,2,0,1,0
TDMS02882,Critical,5.48,20,24.0,4,82.7,0.804,Immediate,69.4,4,4,0,1,0
TDMS02883,Critical,4.55,20,15.8,1,64.7,0.54,Immediate,79.8,4,4,0,1,0
TDMS02884,High,3.62,40,27.1,5,47.1,0.738,This_Week,68.2,3,3,0,1,0
TDMS02885,Critical,5.59,20,17.2,2,68.3,0.814,Immediate,78.9,4,4,0,1,0
TDMS02886,Critical,5.4,20,23.4,2,61.8,0.845,Immediate,82.1,4,4,0,1,0
TDMS02887,Medium,2.91,60,3.3,3,29.9,0.641,This_Month,57.2,2,2,0,1,0
TDMS02888,Medium,3.71,60,10.4,1,15.1,0.72,This_Month,53.4,2,2,0,1,0
TDMS02889,Medium,3.73,60,6.2,1,81.4,0.732,This_Month,50.0,2,2,0,1,0
TDMS02890,High,4.44,40,9.0,4,58.9,0.789,This_Week,66.6,3,3,0,1,0
TDMS02891,Critical,5.04,20,3.8,1,50.5,0.645,Immediate,77.4,4,4,0,1,0
TDMS02892,Critical,5.28,20,29.3,9,72.5,0.73,Immediate,79.9,4,4,0,1,0
TDMS02893,Medium,4.1,0,6.8,1,53.0,0.715,Programmed,25.5,2,1,0,1,0
TDMS02894,Critical,3.84,20,25.7,4,39.6,0.847,Immediate,74.8,4,4,0,1,0
TDMS02895,High,4.53,22,25.5,1,43.3,0.622,This_Month,59.4,3,2,0,1,0
TDMS02896,High,4.86,40,29.2,3,33.8,0.77,This_Week,61.5,3,3,0,1,0
TDMS02897,High,3.4,40,21.9,2,55.4,0.788,This_Week,63.9,3,3,0,1,0
TDMS02898,Medium,4.0,60,23.9,8,38.2,0.751,This_Month,59.1,2,2,0,1,0
TDMS02899,Critical,5.13,20,8.5,0,52.5,0.649,Immediate,69.2,4,4,0,1,0
TDMS02900,High,4.84,40,5.3,1,35.4,0.739,This_Week,62.9,3,3,0,1,0
TDMS02901,High,4.1,35,15.2,1,33.4,0.679,This_Week,63.6,3,3,0,1,0
TDMS02902,Medium,2.39,60,5.2,1,59.0,0.628,This_Month,54.7,2,2,0,1,0
TDMS02903,Medium,3.77,60,15.7,0,21.6,0.747,This_Month,50.9,2,2,0,1,0
TDMS02904,High,4.05,40,8.4,0,57.3,0.718,This_Week,72.6,3,3,0,1,0
TDMS02905,Critical,4.77,12,20.3,3,46.1,0.96,Immediate,80.2,4,4,0,1,0
TDMS02906,Medium,4.28,60,5.6,1,30.1,0.609,This_Month,53.6,2,2,0,1,0
TDMS02907,Critical,6.33,20,14.5,0,46.9,0.59,Immediate,84.7,4,4,0,1,0
TDMS02908,Critical,4.62,20,28.9,1,46.9,0.848,Immediate,78.2,4,4,0,1,0
TDMS02909,Critical,5.0,20,3.4,2,56.3,0.793,Immediate,71.5,4,4,0,1,0
TDMS02910,Critical,5.48,4,3.9,1,50.3,0.731,Immediate,67.5,4,4,0,1,0
TDMS02911,Critical,6.16,20,20.7,0,90.8,0.622,Immediate,85.0,4,4,0,1,0
TDMS02912,Critical,3.72,20,7.6,0,50.7,0.654,Immediate,79.1,4,4,0,1,0
TDMS02913,Medium,3.0,60,2.4,3,55.8,0.856,This_Month,47.7,2,2,0,1,0
TDMS02914,Critical,6.29,20,11.6,3,50.7,0.626,Immediate,77.9,4,4,0,1,0
TDMS02915,Critical,4.61,20,6.9,3,44.4,0.887,Immediate,78.5,4,4,0,1,0
TDMS02916,High,4.39,35,29.0,1,30.0,0.72,This_Week,62.8,3,3,0,1,0
TDMS02917,Medium,3.54,60,19.2,2,57.0,0.679,This_Month,57.2,2,2,0,1,0
TDMS02918,Medium,2.9,0,24.8,6,47.1,0.859,Programmed,29.3,2,1,0,1,0
TDMS02919,Critical,5.72,20,11.3,4,46.8,0.768,Immediate,80.7,4,4,0,1,0
TDMS02920,High,5.36,40,22.9,5,50.6,0.81,This_Week,60.1,3,3,0,1,0
TDMS02921,Critical,5.6,20,22.1,4,36.1,0.665,Immediate,73.5,4,4,0,1,0
TDMS02922,High,4.75,40,11.6,3,54.6,0.74,This_Week,66.4,3,3,0,1,0
TDMS02923,High,4.28,40,7.6,2,33.3,0.729,This_Week,68.6,3,3,0,1,0
TDMS02924,Medium,3.98,14,28.9,1,28.4,0.607,Programmed,32.6,2,1,0,1,0
TDMS02925,Critical,6.2,20,19.9,4,44.9,0.797,Immediate,79.0,4,4,0,1,0
TDMS02926,Critical,5.18,0,12.0,1,43.7,0.739,Immediate,67.8,4,4,0,1,0
TDMS02927,Critical,5.33,20,9.5,0,57.9,0.787,Immediate,80.2,4,4,0,1,0
TDMS02928,Medium,3.06,60,2.0,1,33.5,0.756,This_Month,51.8,2,2,0,1,0
TDMS02929,High,3.14,40,13.0,4,59.8,0.639,This_Month,55.2,3,2,0,1,0
TDMS02930,High,4.92,40,24.7,1,61.9,0.805,This_Week,62.9,3,3,0,1,0
TDMS02931,Medium,2.61,60,7.4,1,50.0,0.552,This_Month,53.9,2,2,0,1,0
TDMS02932,Critical,4.78,20,1.5,1,35.9,0.762,Immediate,73.3,4,4,0,1,0
TDMS02933,Critical,5.8,20,1.9,3,66.5,0.748,Immediate,81.2,4,4,0,1,0
TDMS02934,Medium,4.37,60,6.7,3,23.3,0.634,This_Month,57.5,2,2,0,1,0
TDMS02935,Critical,4.17,20,25.6,2,62.7,0.88,Immediate,78.1,4,4,0,1,0
TDMS02936,High,4.45,40,10.0,1,55.6,0.628,This_Week,63.2,3,3,0,1,0
TDMS02937,Critical,5.04,20,22.2,1,40.8,0.639,Immediate,81.0,4,4,0,1,0
TDMS02938,High,3.76,40,8.2,1,25.0,0.558,This_Week,69.0,3,3,0,1,0
TDMS02939,Medium,3.26,60,12.1,2,19.1,0.715,This_Month,53.6,2,2,0,1,0
TDMS02940,Medium,3.31,60,10.8,0,34.9,0.629,This_Month,50.8,2,2,0,1,0
TDMS02941,High,4.37,40,22.0,3,72.4,0.73,This_Week,65.4,3,3,0,1,0
TDMS02942,Medium,3.68,60,20.4,2,14.5,0.863,This_Month,52.1,2,2,0,1,0
TDMS02943,Critical,5.15,20,8.6,0,43.4,0.581,Immediate,83.2,4,4,0,1,0
TDMS02944,Medium,4.14,7,11.3,0,59.6,0.84,Programmed,29.9,2,1,0,1,0
TDMS02945,Critical,3.98,20,23.8,2,98.6,0.76,Immediate,80.4,4,4,0,1,0
TDMS02946,High,4.47,40,13.0,3,66.8,0.686,This_Week,72.9,3,3,0,1,0
TDMS02947,High,4.77,40,15.1,1,74.9,0.653,This_Week,63.0,3,3,0,1,0
TDMS02948,Medium,3.02,60,23.2,4,27.4,0.787,This_Month,55.9,2,2,0,1,0
TDMS02949,Critical,5.73,20,12.3,1,45.8,0.729,Immediate,71.2,4,4,0,1,0
TDMS02950,Medium,3.04,0,24.6,0,29.3,0.722,Programmed,25.0,2,1,0,1,0
TDMS02951,Medium,3.18,60,13.2,1,34.0,0.747,This_Month,48.2,2,2,0,1,0
TDMS02952,High,3.9,40,21.5,4,32.1,0.83,This_Week,63.9,3,3,0,1,0
TDMS02953,Medium,4.77,50,23.6,2,18.0,0.835,This_Month,45.2,2,2,0,1,0
TDMS02954,High,4.64,40,18.6,2,48.4,0.758,This_Week,63.6,3,3,0,1,0
TDMS02955,Medium,3.78,60,18.7,2,56.9,0.776,This_Month,50.6,2,2,0,1,0
TDMS02956,High,3.19,40,1.0,3,46.4,0.784,This_Week,61.1,3,3,0,1,0
TDMS02957,Critical,4.08,20,20.9,2,48.7,0.747,Immediate,70.8,4,4,0,1,0
TDMS02958,Medium,3.7,0,26.1,0,25.2,0.767,Programmed,25.0,2,1,0,1,0
TDMS02959,High,3.55,40,28.5,3,64.0,0.808,This_Week,63.5,3,3,0,1,0
TDMS02960,Medium,3.46,60,6.0,0,29.2,0.599,This_Month,49.7,2,2,0,1,0
TDMS02961,Medium,2.9,60,17.0,0,27.3,0.62,This_Month,52.1,2,2,0,1,0
TDMS02962,Critical,4.23,20,12.4,1,56.2,0.59,Immediate,80.5,4,4,0,1,0
TDMS02963,Critical,4.88,20,3.1,0,39.6,0.729,Immediate,75.0,4,4,0,1,0
TDMS02964,Critical,3.89,20,12.5,3,64.9,0.843,Immediate,79.0,4,4,0,1,0
TDMS02965,Medium,3.35,52,3.6,0,29.8,0.802,This_Month,46.1,2,2,0,1,0
TDMS02966,Critical,5.34,20,15.8,1,66.6,0.529,Immediate,70.1,4,4,0,1,0
TDMS02967,Critical,4.52,0,10.8,1,37.8,0.752,Immediate,67.3,4,4,0,1,0
TDMS02968,Medium,4.2,60,15.4,3,41.6,0.835,This_Month,51.4,2,2,0,1,0
TDMS02969,High,4.42,40,1.2,3,68.5,0.667,This_Week,67.0,3,3,0,1,0
TDMS02970,High,4.88,29,10.6,3,38.1,0.694,This_Month,56.5,3,2,0,1,0
TDMS02971,Critical,5.7,20,7.9,1,50.8,0.746,Immediate,76.1,4,4,0,1,0
TDMS02972,Critical,3.82,20,20.3,1,44.4,0.707,Immediate,72.5,4,4,0,1,0
TDMS02973,Medium,3.57,60,9.0,2,33.4,0.873,This_Month,55.5,2,2,0,1,0
TDMS02974,Medium,2.55,60,4.8,2,39.6,0.673,This_Month,58.1,2,2,0,1,0
TDMS02975,Critical,5.95,14,12.3,1,45.5,0.851,Immediate,83.6,4,4,0,1,0
TDMS02976,Medium,3.21,60,25.6,3,32.7,0.726,This_Month,50.4,2,2,0,1,0
TDMS02977,Medium,3.68,0,1.8,4,52.9,0.898,Programmed,34.4,2,1,0,1,0
TDMS02978,Critical,4.2,20,17.5,1,67.4,0.768,Immediate,73.2,4,4,0,1,0
TDMS02979,High,4.17,40,9.5,1,29.4,0.645,This_Week,70.3,3,3,0,1,0
TDMS02980,Critical,5.38,20,28.5,8,44.6,0.624,Immediate,83.5,4,4,0,1,0
TDMS02981,Medium,4.1,60,4.7,1,31.0,0.573,This_Month,46.8,2,2,0,1,0
TDMS02982,Critical,4.86,20,3.0,1,42.5,0.675,Immediate,81.4,4,4,0,1,0
TDMS02983,Medium,3.8,60,21.0,3,45.4,0.79,This_Month,49.3,2,2,0,1,0
TDMS02984,Medium,2.96,4,3.5,0,28.6,0.81,Programmed,25.0,2,1,0,1,0
TDMS02985,Critical,4.68,20,23.0,5,57.1,0.866,Immediate,80.6,4,4,0,1,0
TDMS02986,Medium,3.69,60,28.6,4,31.8,0.84,This_Month,52.0,2,2,0,1,0
TDMS02987,Critical,5.86,20,19.4,1,38.2,0.645,Immediate,77.5,4,4,0,1,0
TDMS02988,High,5.12,22,26.5,2,42.4,0.735,This_Month,47.0,3,2,0,1,0
TDMS02989,High,4.64,40,8.2,2,42.3,0.897,This_Week,62.8,3,3,0,1,0
TDMS02990,High,4.52,40,4.5,1,41.4,0.701,This_Week,60.2,3,3,0,1,0
TDMS02991,High,4.38,40,8.4,2,39.9,0.838,This_Week,61.1,3,3,0,1,0
TDMS02992,Medium,3.4,60,28.6,4,21.6,0.769,This_Month,53.8,2,2,0,1,0
TDMS02993,Critical,4.9,20,8.5,4,60.6,0.883,Immediate,75.4,4,4,0,1,0
TDMS02994,High,4.87,40,8.9,1,47.7,0.63,This_Week,63.8,3,3,0,1,0
TDMS02995,Critical,5.05,20,18.2,1,66.2,0.794,Immediate,74.4,4,4,0,1,0
TDMS02996,Medium,3.7,60,20.8,3,53.8,0.779,This_Month,51.0,2,2,0,1,0
TDMS02997,High,4.57,40,27.5,6,51.3,0.715,This_Week,69.6,3,3,0,1,0
TDMS02998,Critical,4.99,20,23.2,7,43.0,0.887,Immediate,84.7,4,4,0,1,0
TDMS02999,Critical,5.23,16,10.2,2,46.0,0.808,Immediate,74.2,4,4,0,1,0
TDMS03000,Critical,5.74,20,1.3,0,51.5,0.648,Immediate,70.0,4,4,0,1,0
TDMS03001,Medium,3.9,60,19.4,2,30.3,0.826,This_Month,53.8,2,2,0,1,0
TDMS03002,High,5.61,40,14.7,0,48.4,0.584,This_Week,68.5,3,3,0,1,0
TDMS03003,High,5.11,40,29.6,0,93.6,0.648,This_Week,63.7,3,3,0,1,0
TDMS03004,Medium,3.79,60,8.6,2,61.6,0.835,This_Month,42.3,2,2,0,1,0
TDMS03005,Medium,4.56,60,26.9,2,60.7,0.731,This_Month,48.9,2,2,0,1,0
TDMS03006,High,4.08,40,27.1,2,37.7,0.745,This_Week,66.6,3,3,0,1,0
TDMS03007,Medium,3.56,60,3.6,2,26.4,0.607,This_Month,51.1,2,2,0,1,0
TDMS03008,High,5.01,40,21.8,4,60.5,0.87,This_Week,65.2,3,3,0,1,0
TDMS03009,High,3.66,40,14.3,3,60.3,0.846,This_Week,68.7,3,3,0,1,0
TDMS03010,High,4.24,40,8.1,1,42.3,0.701,This_Week,64.8,3,3,0,1,0
TDMS03011,High,5.78,40,8.2,1,17.0,0.762,This_Week,64.7,3,3,0,1,0
TDMS03012,Critical,5.39,20,25.1,2,44.4,0.814,Immediate,69.5,4,4,0,1,0
TDMS03013,Critical,5.32,20,22.3,2,70.4,0.721,Immediate,71.9,4,4,0,1,0
TDMS03014,High,4.79,40,18.5,2,55.9,0.864,This_Month,57.6,3,2,0,1,0
TDMS03015,Critical,3.41,20,23.2,1,72.0,0.768,Immediate,85.0,4,4,0,1,0
TDMS03016,High,5.44,16,4.3,1,61.6,0.754,This_Month,54.7,3,2,0,1,0
TDMS03017,Critical,4.9,20,7.7,1,69.5,0.739,Immediate,70.3,4,4,0,1,0
TDMS03018,Critical,4.88,20,27.4,1,46.5,0.683,Immediate,78.8,4,4,0,1,0
TDMS03019,High,4.74,40,27.2,2,37.5,0.813,This_Week,62.0,3,3,0,1,0
TDMS03020,High,2.86,34,17.9,1,65.1,0.748,This_Month,58.9,3,2,0,1,0
TDMS03021,High,3.33,0,22.7,1,27.1,0.773,This_Month,40.0,3,2,0,1,0
TDMS03022,Critical,4.89,20,22.7,2,63.5,0.796,Immediate,81.2,4,4,0,1,0
TDMS03023,Critical,5.11,20,3.9,0,35.5,0.628,Immediate,77.3,4,4,0,1,0
TDMS03024,High,3.94,40,25.2,5,40.0,0.773,This_Week,67.2,3,3,0,1,0
TDMS03025,Critical,4.41,20,10.9,3,46.6,0.75,Immediate,75.2,4,4,0,1,0
TDMS03026,High,4.36,40,10.5,4,34.9,0.706,This_Week,60.5,3,3,0,1,0
TDMS03027,Critical,5.08,20,28.7,3,69.9,0.708,Immediate,68.5,4,4,0,1,0
TDMS03028,High,4.38,0,29.4,0,41.5,0.748,Programmed,35.4,3,1,0,1,0
TDMS03029,High,3.66,40,20.3,1,36.3,0.556,This_Week,68.1,3,3,0,1,0
TDMS03030,High,3.53,40,17.3,3,52.5,0.656,This_Week,67.6,3,3,0,1,0
TDMS03031,High,4.8,40,24.7,3,62.6,0.712,This_Month,56.5,3,2,0,1,0
TDMS03032,Critical,4.68,20,7.0,1,43.3,0.728,Immediate,81.1,4,4,0,1,0
TDMS03033,High,4.21,40,27.6,5,42.4,0.749,This_Week,66.1,3,3,0,1,0
TDMS03034,Medium,3.26,60,1.8,4,40.7,0.72,This_Month,52.8,2,2,0,1,0
TDMS03035,Medium,3.63,60,24.3,2,29.6,0.763,This_Month,42.3,2,2,0,1,0
TDMS03036,High,3.73,40,13.3,0,38.6,0.664,This_Week,62.2,3,3,0,1,0
TDMS03037,Medium,4.3,32,2.5,2,20.8,0.759,Programmed,38.5,2,1,0,1,0
TDMS03038,High,5.16,40,22.6,2,71.4,0.859,This_Week,66.6,3,3,0,1,0
TDMS03039,Critical,5.87,20,13.2,2,96.3,0.827,Immediate,68.2,4,4,0,1,0
TDMS03040,Medium,4.55,0,4.2,1,43.2,0.869,Programmed,27.3,2,1,0,1,0
TDMS03041,Medium,2.75,60,19.1,3,31.3,0.919,This_Month,54.2,2,2,0,1,0
TDMS03042,Critical,6.01,20,23.8,3,67.0,0.716,Immediate,73.3,4,4,0,1,0
TDMS03043,High,5.42,40,5.8,0,34.0,0.546,This_Week,62.2,3,3,0,1,0
TDMS03044,Critical,4.27,20,17.1,0,49.5,0.676,Immediate,74.9,4,4,0,1,0
TDMS03045,High,4.0,40,27.8,2,58.2,0.852,This_Week,67.3,3,3,0,1,0
TDMS03046,Medium,3.53,60,7.6,7,28.1,0.833,This_Month,55.5,2,2,0,1,0
TDMS03047,High,5.56,40,1.3,2,31.0,0.726,This_Week,62.5,3,3,0,1,0
TDMS03048,Medium,3.66,60,22.3,2,43.8,0.819,This_Month,43.4,2,2,0,1,0
TDMS03049,Critical,5.36,20,10.0,2,60.5,0.736,Immediate,74.4,4,4,0,1,0
TDMS03050,Medium,4.58,60,4.6,1,27.6,0.722,This_Month,57.3,2,2,0,1,0
TDMS03051,Critical,5.2,20,4.8,4,79.4,0.781,Immediate,79.4,4,4,0,1,0
TDMS03052,High,4.19,40,15.3,4,32.5,0.701,This_Week,69.6,3,3,0,1,0
TDMS03053,Critical,5.57,20,14.5,1,49.2,0.67,Immediate,77.1,4,4,0,1,0
TDMS03054,High,3.62,40,8.4,2,31.9,0.769,This_Month,59.6,3,2,0,1,0
TDMS03055,Medium,2.93,0,12.5,2,13.2,0.871,Programmed,33.6,2,1,0,1,0
TDMS03056,Critical,3.96,20,12.6,4,77.7,0.871,Immediate,77.7,4,4,0,1,0
TDMS03057,High,5.36,40,1.8,3,48.3,0.688,This_Week,67.7,3,3,0,1,0
TDMS03058,High,4.48,40,12.8,0,41.0,0.678,This_Week,63.8,3,3,0,1,0
TDMS03059,Critical,5.24,20,29.2,4,71.1,0.711,Immediate,81.5,4,4,0,1,0
TDMS03060,Medium,3.07,60,8.9,0,67.4,0.629,This_Month,47.8,2,2,0,1,0
TDMS03061,Medium,5.71,60,3.6,0,28.6,0.584,This_Month,48.9,2,2,0,1,0
TDMS03062,Critical,6.05,20,22.2,2,69.2,0.746,Immediate,78.4,4,4,0,1,0
TDMS03063,High,5.07,40,12.1,2,41.0,0.905,This_Week,71.6,3,3,0,1,0
TDMS03064,Critical,5.91,20,15.5,2,43.1,0.838,Immediate,84.8,4,4,0,1,0
TDMS03065,Medium,3.6,60,27.6,0,46.0,0.63,This_Month,50.6,2,2,0,1,0
TDMS03066,High,3.76,40,27.3,4,36.1,0.895,This_Week,68.0,3,3,0,1,0
TDMS03067,Critical,5.12,20,14.6,2,38.3,0.843,Immediate,69.8,4,4,0,1,0
TDMS03068,Critical,4.66,20,26.4,3,59.7,0.81,Immediate,75.4,4,4,0,1,0
TDMS03069,Critical,5.19,20,26.7,4,69.2,0.769,Immediate,68.7,4,4,0,1,0
TDMS03070,High,5.04,40,15.3,1,45.7,0.756,This_Week,66.4,3,3,0,1,0
TDMS03071,Medium,4.18,17,18.6,1,75.2,0.904,Programmed,35.3,2,1,0,1,0
TDMS03072,Medium,3.48,60,20.3,3,47.9,0.827,This_Month,48.5,2,2,0,1,0
TDMS03073,High,3.86,40,9.8,1,29.8,0.589,This_Week,66.2,3,3,0,1,0
TDMS03074,Critical,5.23,20,15.5,2,63.4,0.839,Immediate,78.7,4,4,0,1,0
TDMS03075,Medium,3.77,60,2.6,2,61.1,0.708,This_Month,40.9,2,2,0,1,0
TDMS03076,High,3.65,40,14.5,1,39.8,0.594,This_Week,66.3,3,3,0,1,0
TDMS03077,Critical,3.58,20,29.5,1,66.6,0.588,Immediate,76.8,4,4,0,1,0
TDMS03078,Medium,3.06,60,28.4,3,27.8,0.614,This_Month,56.7,2,2,0,1,0
TDMS03079,Medium,4.02,60,17.8,0,34.9,0.753,This_Month,53.5,2,2,0,1,0
TDMS03080,Critical,4.8,20,7.7,2,40.0,0.759,Immediate,77.8,4,4,0,1,0
TDMS03081,High,4.77,40,26.5,3,34.2,0.755,This_Week,68.4,3,3,0,1,0
TDMS03082,Critical,5.24,20,6.7,0,37.4,0.629,Immediate,79.3,4,4,0,1,0
TDMS03083,Critical,5.77,20,9.4,0,66.7,0.734,Immediate,68.8,4,4,0,1,0
TDMS03084,Medium,4.18,60,19.1,4,22.1,0.911,This_Month,50.2,2,2,0,1,0
TDMS03085,Medium,3.94,60,29.2,3,27.8,0.916,This_Month,55.1,2,2,0,1,0
TDMS03086,High,4.33,40,12.4,2,40.6,0.9,This_Week,62.0,3,3,0,1,0
TDMS03087,High,3.29,40,9.7,1,37.4,0.589,This_Week,63.8,3,3,0,1,0
TDMS03088,High,4.17,40,23.5,2,16.9,0.78,This_Week,64.3,3,3,0,1,0
TDMS03089,Medium,3.28,60,18.6,1,35.6,0.677,This_Month,57.5,2,2,0,1,0
TDMS03090,High,4.17,40,24.4,6,40.9,0.709,This_Week,65.3,3,3,0,1,0
TDMS03091,Medium,3.13,60,2.8,0,27.0,0.721,This_Month,57.5,2,2,0,1,0
TDMS03092,High,3.44,40,29.1,5,37.1,0.697,This_Month,57.3,3,2,0,1,0
TDMS03093,High,4.04,40,28.2,5,63.8,0.779,This_Week,66.0,3,3,0,1,0
TDMS03094,Medium,3.66,52,15.4,4,27.5,0.613,Programmed,39.0,2,1,0,1,0
TDMS03095,Medium,2.78,1,18.9,3,26.4,0.872,Programmed,32.4,2,1,0,1,0
TDMS03096,Medium,3.93,60,7.4,0,50.9,0.514,This_Month,53.5,2,2,0,1,0
TDMS03097,High,4.62,40,1.2,2,33.5,0.705,This_Month,57.3,3,2,0,1,0
TDMS03098,High,4.18,0,30.0,1,37.1,0.646,This_Month,43.8,3,2,0,1,0
TDMS03099,High,3.93,40,10.2,2,55.0,0.706,This_Week,66.0,3,3,0,1,0
TDMS03100,Medium,4.54,31,15.1,5,58.2,0.873,Programmed,38.8,2,1,0,1,0
TDMS03101,Medium,2.8,60,19.6,4,25.8,0.862,This_Month,44.4,2,2,0,1,0
TDMS03102,Medium,5.05,60,27.1,2,27.1,0.789,This_Month,52.2,2,2,0,1,0
TDMS03103,Medium,3.45,0,29.7,1,26.8,0.766,Programmed,25.4,2,1,0,1,0
TDMS03104,Medium,4.5,60,11.1,2,46.3,0.847,This_Month,58.0,2,2,0,1,0
TDMS03105,Critical,4.25,20,15.5,2,70.9,0.71,Immediate,81.5,4,4,0,1,0
TDMS03106,High,3.82,40,13.4,3,53.2,0.829,This_Week,61.4,3,3,0,1,0
TDMS03107,Critical,5.31,20,9.3,4,46.8,0.87,Immediate,76.5,4,4,0,1,0
TDMS03108,Critical,5.5,20,6.7,1,71.0,0.723,Immediate,86.0,4,4,0,1,0
TDMS03109,Medium,3.2,60,14.7,2,32.1,0.866,This_Month,41.7,2,2,0,1,0
TDMS03110,Critical,6.09,20,20.2,1,50.7,0.785,Immediate,76.4,4,4,0,1,0
TDMS03111,High,5.03,40,14.1,2,24.2,0.773,This_Week,67.2,3,3,0,1,0
TDMS03112,High,5.71,40,27.8,0,43.6,0.845,This_Week,62.4,3,3,0,1,0
TDMS03113,Medium,4.48,60,17.0,4,63.9,0.729,This_Month,51.0,2,2,0,1,0
TDMS03114,High,4.58,40,24.0,3,55.6,0.753,This_Month,58.1,3,2,0,1,0
TDMS03115,Critical,5.69,20,21.8,2,41.4,0.712,Immediate,73.2,4,4,0,1,0
TDMS03116,Critical,4.55,20,10.5,2,54.4,0.736,Immediate,79.5,4,4,0,1,0
TDMS03117,Critical,5.13,14,20.0,3,41.3,0.767,Immediate,69.9,4,4,0,1,0
TDMS03118,Critical,4.6,20,17.9,3,72.8,0.701,Immediate,82.7,4,4,0,1,0
TDMS03119,High,3.75,40,15.1,3,30.6,0.682,This_Week,73.8,3,3,0,1,0
TDMS03120,Critical,4.92,20,22.8,3,39.1,0.742,Immediate,80.8,4,4,0,1,0
TDMS03121,Critical,5.44,20,24.1,2,41.8,0.834,Immediate,72.4,4,4,0,1,0
TDMS03122,Medium,4.91,60,8.0,1,39.4,0.718,This_Month,53.2,2,2,0,1,0
TDMS03123,Medium,3.56,60,24.4,6,29.7,0.843,This_Month,54.1,2,2,0,1,0
TDMS03124,Medium,3.8,60,21.8,2,24.9,0.847,This_Month,49.5,2,2,0,1,0
TDMS03125,Medium,3.7,60,22.5,2,32.1,0.782,This_Month,51.8,2,2,0,1,0
TDMS03126,Critical,5.1,20,18.3,3,43.5,0.733,Immediate,77.9,4,4,0,1,0
TDMS03127,Medium,4.35,60,12.6,0,31.0,0.713,This_Month,52.4,2,2,0,1,0
TDMS03128,Medium,3.31,60,18.3,1,52.5,0.653,This_Month,46.2,2,2,0,1,0
TDMS03129,High,6.5,40,7.3,1,32.6,0.728,This_Month,58.8,3,2,0,1,0
TDMS03130,Critical,6.07,20,22.0,5,35.0,0.788,Immediate,77.5,4,4,0,1,0
TDMS03131,Medium,4.2,60,20.9,2,41.3,0.855,This_Month,54.4,2,2,0,1,0
TDMS03132,High,3.52,40,21.7,2,38.3,0.786,This_Week,62.3,3,3,0,1,0
TDMS03133,High,4.37,40,29.4,3,59.5,0.831,This_Month,55.0,3,2,0,1,0
TDMS03134,Medium,3.78,29,11.4,2,37.2,0.774,This_Month,44.9,2,2,0,1,0
TDMS03135,Critical,4.8,20,24.3,2,64.6,0.819,Immediate,78.9,4,4,0,1,0
TDMS03136,Critical,4.28,3,5.8,1,65.8,0.771,Immediate,69.6,4,4,0,1,0
TDMS03137,Medium,3.61,0,4.9,1,28.2,0.835,Programmed,34.8,2,1,0,1,0
TDMS03138,Medium,4.07,60,23.6,3,26.1,0.751,This_Week,60.5,2,3,0,1,0
TDMS03139,Medium,3.97,48,22.8,3,33.1,0.85,This_Month,50.4,2,2,0,1,0
TDMS03140,High,4.29,40,27.5,4,26.8,0.738,This_Week,68.6,3,3,0,1,0
TDMS03141,Medium,3.63,60,11.8,6,17.4,0.71,This_Month,49.7,2,2,0,1,0
TDMS03142,Critical,5.0,20,3.7,0,36.8,0.773,Immediate,66.1,4,4,0,1,0
TDMS03143,High,4.35,40,23.2,3,58.6,0.747,This_Month,56.4,3,2,0,1,0
